model_id,created,updated,model,make_id
75001,2019.01.14,2019.01.14,Sport,16327
20631,2019.01.14,2019.01.14,Zero Evo,51557
20634,2019.01.14,2019.01.14,EM1 Citysport,51557
20635,2019.01.14,2019.01.14,EM1 Anniversary,51557
20632,2019.01.14,2019.01.14,Zero Special Edition,51557
20630,2019.01.14,2019.01.14,Zero Classic,51557
20629,2019.01.14,2019.01.14,Others,51557
20633,2019.01.14,2019.01.14,Zero Speedster,51557
75017,2019.01.14,2019.01.14,Zero SE,51557
75018,2019.01.14,2019.01.14,Zero EM1,51557
75019,2019.01.14,2019.01.14,Zero EM2,51557
75020,2019.01.14,2019.01.14,Zero City,51557
75021,2019.01.14,2019.01.14,Zero Junior,51557
20257,2019.01.14,2019.01.14,Others,51535
20031,2019.01.14,2019.01.14,Others,51520
20032,2019.01.14,2019.01.14,Model S,51520
20033,2019.01.14,2019.01.14,Model X,51520
20034,2019.01.14,2019.01.14,Roadster,51520
74665,2019.01.14,2019.01.14,Model 3,51520
21124,2019.01.14,2019.01.14,Helektra,16420
21123,2019.01.14,2019.01.14,Ginevra,16420
21125,2019.01.14,2019.01.14,Others,16420
16442,2019.01.14,2019.01.14,Dyna,70
16443,2019.01.14,2019.01.14,Solara,70
16444,2019.01.14,2019.01.14,Tundra,70
16469,2019.01.14,2019.01.14,F,70
16516,2019.01.14,2019.01.14,Prius,70
18314,2019.01.14,2019.01.14,Sienna,70
2045,2019.01.14,2019.01.14,4-Runner,70
2046,2019.01.14,2019.01.14,Camry,70
2047,2019.01.14,2019.01.14,Carina,70
2050,2019.01.14,2019.01.14,Celica,70
2052,2019.01.14,2019.01.14,Corolla,70
2053,2019.01.14,2019.01.14,Cressida,70
2055,2019.01.14,2019.01.14,Fun Cruiser,70
2056,2019.01.14,2019.01.14,Land Cruiser,70
2058,2019.01.14,2019.01.14,MR 2,70
2059,2019.01.14,2019.01.14,Paseo,70
2060,2019.01.14,2019.01.14,Picnic,70
2061,2019.01.14,2019.01.14,Previa,70
2062,2019.01.14,2019.01.14,Starlet,70
2063,2019.01.14,2019.01.14,Supra,70
2064,2019.01.14,2019.01.14,Tercel,70
2142,2019.01.14,2019.01.14,Lite-Ace,70
2143,2019.01.14,2019.01.14,RAV 4,70
14711,2019.01.14,2019.01.14,Hiace,70
14789,2019.01.14,2019.01.14,Hilux,70
15230,2019.01.14,2019.01.14,Avensis,70
15663,2019.01.14,2019.01.14,Yaris,70
15849,2019.01.14,2019.01.14,Pick up,70
15857,2019.01.14,2019.01.14,KJ,70
15858,2019.01.14,2019.01.14,HDJ,70
18655,2019.01.14,2019.01.14,Aygo,70
18583,2019.01.14,2019.01.14,Sequoia,70
18659,2019.01.14,2019.01.14,Crown,70
18698,2019.01.14,2019.01.14,Avalon,70
18737,2019.01.14,2019.01.14,Fortuner,70
18807,2019.01.14,2019.01.14,FJ Cruiser,70
18992,2019.01.14,2019.01.14,Auris,70
19138,2019.01.14,2019.01.14,iQ,70
19139,2019.01.14,2019.01.14,Urban Cruiser,70
19225,2019.01.14,2019.01.14,Verso,70
19299,2019.01.14,2019.01.14,Caldina,70
19300,2019.01.14,2019.01.14,Chaser,70
19301,2019.01.14,2019.01.14,Corona,70
19302,2019.01.14,2019.01.14,Cresta,70
19303,2019.01.14,2019.01.14,Funcargo,70
19304,2019.01.14,2019.01.14,Harrier,70
19305,2019.01.14,2019.01.14,Highlander,70
19306,2019.01.14,2019.01.14,Ipsum,70
19307,2019.01.14,2019.01.14,Ist,70
19308,2019.01.14,2019.01.14,Land Cruiser Prado,70
19309,2019.01.14,2019.01.14,Mark II,70
19310,2019.01.14,2019.01.14,Premio,70
19311,2019.01.14,2019.01.14,Sprinter,70
19312,2019.01.14,2019.01.14,Vista,70
19313,2019.01.14,2019.01.14,Vitz,70
19528,2019.01.14,2019.01.14,Venza,70
19605,2019.01.14,2019.01.14,Verso-S,70
19635,2019.01.14,2019.01.14,Allion,70
19636,2019.01.14,2019.01.14,Altezza,70
19637,2019.01.14,2019.01.14,Aristo,70
19638,2019.01.14,2019.01.14,BB,70
19639,2019.01.14,2019.01.14,Belta,70
19640,2019.01.14,2019.01.14,Cami,70
19641,2019.01.14,2019.01.14,Corsa,70
19642,2019.01.14,2019.01.14,Duet,70
19643,2019.01.14,2019.01.14,Estima,70
19644,2019.01.14,2019.01.14,Gaia,70
19645,2019.01.14,2019.01.14,Noah,70
19646,2019.01.14,2019.01.14,Nadia,70
19647,2019.01.14,2019.01.14,Opa,70
19648,2019.01.14,2019.01.14,Passo,70
19649,2019.01.14,2019.01.14,Platz,70
19650,2019.01.14,2019.01.14,Ractis,70
19651,2019.01.14,2019.01.14,Raum,70
19652,2019.01.14,2019.01.14,Town Ace,70
19653,2019.01.14,2019.01.14,Verossa,70
19655,2019.01.14,2019.01.14,Voxy,70
19656,2019.01.14,2019.01.14,Windom,70
19657,2019.01.14,2019.01.14,Wish,70
19658,2019.01.14,2019.01.14,Will,70
21098,2019.01.14,2019.01.14,Mirai,70
19778,2019.01.14,2019.01.14,Avensis Verso,70
20150,2019.01.14,2019.01.14,GT86,70
20214,2019.01.14,2019.01.14,Pro Ace,70
20233,2019.01.14,2019.01.14,Coaster,70
20282,2019.01.14,2019.01.14,Tacoma,70
20152,2019.01.14,2019.01.14,Prius+,70
20154,2019.01.14,2019.01.14,FJ40,70
20222,2019.01.14,2019.01.14,Corolla Verso,70
21033,2019.01.14,2019.01.14,Others,70
74374,2019.01.14,2019.01.14,C-HR,70
21171,2019.01.14,2019.01.14,Alphard,70
74358,2019.01.14,2019.01.14,Matrix,70
15749,2019.01.14,2019.01.14,Trabant,15633
20620,2019.01.14,2019.01.14,1.1,15633
20623,2019.01.14,2019.01.14,P601,15633
20621,2019.01.14,2019.01.14,P50,15633
20624,2019.01.14,2019.01.14,Rallye,15633
20622,2019.01.14,2019.01.14,P60,15633
21039,2019.01.14,2019.01.14,Others,15633
16326,2019.01.14,2019.01.14,Others,16326
16479,2019.01.14,2019.01.14,Moss,2120
16507,2019.01.14,2019.01.14,TR7,2120
16508,2019.01.14,2019.01.14,TR8,2120
16622,2019.01.14,2019.01.14,TR3,2120
18344,2019.01.14,2019.01.14,TR4,2120
2121,2019.01.14,2019.01.14,TR5,2120
2122,2019.01.14,2019.01.14,TR6,2120
15002,2019.01.14,2019.01.14,Dolomite,2120
15633,2019.01.14,2019.01.14,Spitfire,2120
20143,2019.01.14,2019.01.14,GT6,2120
20553,2019.01.14,2019.01.14,Herald,2120
20951,2019.01.14,2019.01.14,Stag,2120
20959,2019.01.14,2019.01.14,Others,2120
74455,2019.01.14,2019.01.14,TR1,2120
74456,2019.01.14,2019.01.14,TR2,2120
16327,2019.01.14,2019.01.14,Atlas,16253
16328,2019.01.14,2019.01.14,Cat,16253
16329,2019.01.14,2019.01.14,Citroen,16253
16330,2019.01.14,2019.01.14,Daewoo,16253
16331,2019.01.14,2019.01.14,DAF,16253
16332,2019.01.14,2019.01.14,Deutz-Fahr,16253
16333,2019.01.14,2019.01.14,Fiat,16253
16334,2019.01.14,2019.01.14,Ford,16253
16335,2019.01.14,2019.01.14,Fuchs,16253
16336,2019.01.14,2019.01.14,Hanomag,16253
16337,2019.01.14,2019.01.14,Hitachi,16253
16338,2019.01.14,2019.01.14,Iveco,16253
16339,2019.01.14,2019.01.14,Iveco-Fiat,16253
16340,2019.01.14,2019.01.14,Iveco Magirus,16253
16341,2019.01.14,2019.01.14,Jungheinrich,16253
16342,2019.01.14,2019.01.14,Koegel,16253
16343,2019.01.14,2019.01.14,Komatsu,16253
16344,2019.01.14,2019.01.14,Liebherr,16253
16345,2019.01.14,2019.01.14,Linde,16253
16346,2019.01.14,2019.01.14,MAN,16253
16347,2019.01.14,2019.01.14,Mercedes-Benz,16253
16348,2019.01.14,2019.01.14,Mitsubishi,16253
16349,2019.01.14,2019.01.14,Neoplan,16253
16350,2019.01.14,2019.01.14,O & K,16253
16351,2019.01.14,2019.01.14,Peugeot,16253
16352,2019.01.14,2019.01.14,Renault,16253
16353,2019.01.14,2019.01.14,Scania,16253
16354,2019.01.14,2019.01.14,Schaeff,16253
16355,2019.01.14,2019.01.14,Setra,16253
16356,2019.01.14,2019.01.14,Volvo,16253
16357,2019.01.14,2019.01.14,VW,16253
16358,2019.01.14,2019.01.14,Zeppelin,16253
16359,2019.01.14,2019.01.14,Zettelmeyer,16253
16360,2019.01.14,2019.01.14,Others,16253
16409,2019.01.14,2019.01.14,Multicar,16253
18620,2019.01.14,2019.01.14,LDV,16253
19119,2019.01.14,2019.01.14,Nissan,16253
16610,2019.01.14,2019.01.14,S 2,71
18385,2019.01.14,2019.01.14,Tuscan,71
15232,2019.01.14,2019.01.14,Chimaera,71
15233,2019.01.14,2019.01.14,Griffith,71
15234,2019.01.14,2019.01.14,Cerbera,71
15680,2019.01.14,2019.01.14,S4,71
15681,2019.01.14,2019.01.14,V8S,71
18690,2019.01.14,2019.01.14,Sagaris,71
18689,2019.01.14,2019.01.14,T350,71
20933,2019.01.14,2019.01.14,S2,71
20934,2019.01.14,2019.01.14,S3,71
20935,2019.01.14,2019.01.14,Others,71
74626,2019.01.14,2019.01.14,Grantura,71
20943,2019.01.14,2019.01.14,Tamora,71
20894,2019.01.14,2019.01.14,Other,16389
19502,2019.01.14,2019.01.14,2206,16389
19503,2019.01.14,2019.01.14,2315,16389
19504,2019.01.14,2019.01.14,23632,16389
19505,2019.01.14,2019.01.14,3151,16389
19506,2019.01.14,2019.01.14,31512,16389
19507,2019.01.14,2019.01.14,31514,16389
19508,2019.01.14,2019.01.14,31519,16389
19509,2019.01.14,2019.01.14,315195,16389
19510,2019.01.14,2019.01.14,3153,16389
19511,2019.01.14,2019.01.14,3159,16389
19512,2019.01.14,2019.01.14,3160,16389
19513,2019.01.14,2019.01.14,31601,16389
19514,2019.01.14,2019.01.14,31602,16389
19515,2019.01.14,2019.01.14,3162,16389
19516,2019.01.14,2019.01.14,3163,16389
19517,2019.01.14,2019.01.14,3303,16389
19518,2019.01.14,2019.01.14,3692,16389
19519,2019.01.14,2019.01.14,3909,16389
19520,2019.01.14,2019.01.14,3962,16389
19521,2019.01.14,2019.01.14,469,16389
19522,2019.01.14,2019.01.14,Hunter,16389
20917,2019.01.14,2019.01.14,Tigr,16389
21117,2019.01.14,2019.01.14,Dakar,16389
75076,2019.01.14,2019.01.14,Patriot,16389
75077,2019.01.14,2019.01.14,Pickup,16389
19365,2019.01.14,2019.01.14,1111,16385
19366,2019.01.14,2019.01.14,11113,16385
19367,2019.01.14,2019.01.14,11118,16385
19368,2019.01.14,2019.01.14,1113,16385
19369,2019.01.14,2019.01.14,1117,16385
19370,2019.01.14,2019.01.14,1118,16385
19371,2019.01.14,2019.01.14,1119,16385
19372,2019.01.14,2019.01.14,1706,16385
19373,2019.01.14,2019.01.14,1922,16385
19374,2019.01.14,2019.01.14,2016,16385
19375,2019.01.14,2019.01.14,2101,16385
19376,2019.01.14,2019.01.14,21011,16385
19377,2019.01.14,2019.01.14,21013,16385
19378,2019.01.14,2019.01.14,2102,16385
19379,2019.01.14,2019.01.14,2103,16385
19380,2019.01.14,2019.01.14,21033,16385
19381,2019.01.14,2019.01.14,2104,16385
19382,2019.01.14,2019.01.14,21043,16385
19383,2019.01.14,2019.01.14,21045,16385
19384,2019.01.14,2019.01.14,21046,16385
19385,2019.01.14,2019.01.14,21047,16385
19386,2019.01.14,2019.01.14,2105,16385
19387,2019.01.14,2019.01.14,21051,16385
19388,2019.01.14,2019.01.14,21053,16385
19389,2019.01.14,2019.01.14,2106,16385
19390,2019.01.14,2019.01.14,21060,16385
19391,2019.01.14,2019.01.14,21061,16385
19392,2019.01.14,2019.01.14,21063,16385
19393,2019.01.14,2019.01.14,21065,16385
19394,2019.01.14,2019.01.14,2107,16385
19395,2019.01.14,2019.01.14,21073,16385
19396,2019.01.14,2019.01.14,21074,16385
19397,2019.01.14,2019.01.14,2108,16385
19398,2019.01.14,2019.01.14,21081,16385
19399,2019.01.14,2019.01.14,21083,16385
19400,2019.01.14,2019.01.14,21086,16385
19401,2019.01.14,2019.01.14,2109,16385
19402,2019.01.14,2019.01.14,21091,16385
19403,2019.01.14,2019.01.14,21093,16385
19404,2019.01.14,2019.01.14,21096,16385
19405,2019.01.14,2019.01.14,21099,16385
19406,2019.01.14,2019.01.14,2110,16385
19407,2019.01.14,2019.01.14,21101,16385
19408,2019.01.14,2019.01.14,21102,16385
19409,2019.01.14,2019.01.14,21103,16385
19410,2019.01.14,2019.01.14,21104,16385
19411,2019.01.14,2019.01.14,21106,16385
19412,2019.01.14,2019.01.14,21108,16385
19413,2019.01.14,2019.01.14,2111,16385
19414,2019.01.14,2019.01.14,21111,16385
19415,2019.01.14,2019.01.14,21112,16385
19416,2019.01.14,2019.01.14,21113,16385
19417,2019.01.14,2019.01.14,21114,16385
19418,2019.01.14,2019.01.14,2112,16385
19419,2019.01.14,2019.01.14,21120,16385
19420,2019.01.14,2019.01.14,21121,16385
19421,2019.01.14,2019.01.14,21122,16385
19422,2019.01.14,2019.01.14,21123,16385
19423,2019.01.14,2019.01.14,21124,16385
19424,2019.01.14,2019.01.14,2113,16385
19425,2019.01.14,2019.01.14,21130,16385
19426,2019.01.14,2019.01.14,2114,16385
19427,2019.01.14,2019.01.14,21140,16385
19428,2019.01.14,2019.01.14,2115,16385
19429,2019.01.14,2019.01.14,21150,16385
19430,2019.01.14,2019.01.14,21150i,16385
19431,2019.01.14,2019.01.14,2120,16385
19432,2019.01.14,2019.01.14,2121,16385
19433,2019.01.14,2019.01.14,21213,16385
19434,2019.01.14,2019.01.14,21214,16385
19435,2019.01.14,2019.01.14,21218,16385
19436,2019.01.14,2019.01.14,212180,16385
19437,2019.01.14,2019.01.14,2123,16385
19438,2019.01.14,2019.01.14,2129,16385
19439,2019.01.14,2019.01.14,2131,16385
19440,2019.01.14,2019.01.14,21312,16385
19441,2019.01.14,2019.01.14,2170,16385
19442,2019.01.14,2019.01.14,2199,16385
19443,2019.01.14,2019.01.14,2328,16385
19444,2019.01.14,2019.01.14,2329,16385
19445,2019.01.14,2019.01.14,2364,16385
19446,2019.01.14,2019.01.14,Roadster,16385
21064,2019.01.14,2019.01.14,Others,16385
21129,2019.01.14,2019.01.14,Cargo,16422
21130,2019.01.14,2019.01.14,People,16422
21131,2019.01.14,2019.01.14,Cover,16422
21132,2019.01.14,2019.01.14,Ribaltabile,16422
21133,2019.01.14,2019.01.14,Open,16422
21134,2019.01.14,2019.01.14,Double,16422
21135,2019.01.14,2019.01.14,Multi,16422
21136,2019.01.14,2019.01.14,Others,16422
16405,2019.01.14,2019.01.14,745,73
16486,2019.01.14,2019.01.14,S60,73
16580,2019.01.14,2019.01.14,264,73
18268,2019.01.14,2019.01.14,XC90,73
18328,2019.01.14,2019.01.14,XC70,73
18404,2019.01.14,2019.01.14,V50,73
2065,2019.01.14,2019.01.14,240,73
2066,2019.01.14,2019.01.14,340,73
2067,2019.01.14,2019.01.14,360,73
2068,2019.01.14,2019.01.14,440,73
2069,2019.01.14,2019.01.14,460,73
2070,2019.01.14,2019.01.14,480,73
2071,2019.01.14,2019.01.14,740,73
2072,2019.01.14,2019.01.14,760,73
2073,2019.01.14,2019.01.14,780,73
2074,2019.01.14,2019.01.14,850,73
2075,2019.01.14,2019.01.14,940,73
2076,2019.01.14,2019.01.14,960,73
2077,2019.01.14,2019.01.14,S40,73
2078,2019.01.14,2019.01.14,S70,73
2079,2019.01.14,2019.01.14,V70,73
2080,2019.01.14,2019.01.14,S90,73
2081,2019.01.14,2019.01.14,V90,73
2082,2019.01.14,2019.01.14,V40,73
2123,2019.01.14,2019.01.14,965,73
2136,2019.01.14,2019.01.14,744,73
2137,2019.01.14,2019.01.14,944,73
2138,2019.01.14,2019.01.14,244,73
2139,2019.01.14,2019.01.14,945,73
2140,2019.01.14,2019.01.14,764,73
2141,2019.01.14,2019.01.14,855,73
2144,2019.01.14,2019.01.14,245,73
15236,2019.01.14,2019.01.14,C70,73
15237,2019.01.14,2019.01.14,Polar,73
15664,2019.01.14,2019.01.14,S80,73
18489,2019.01.14,2019.01.14,262,73
18912,2019.01.14,2019.01.14,C30,73
19124,2019.01.14,2019.01.14,XC60,73
19610,2019.01.14,2019.01.14,V60,73
21110,2019.01.14,2019.01.14,265,73
20144,2019.01.14,2019.01.14,Others,73
20296,2019.01.14,2019.01.14,V40 Cross Country,73
75095,2019.01.14,2019.01.14,P1800,73
74670,2019.01.14,2019.01.14,XC40,73
75198,2019.01.14,2019.01.14,PV544,73
74825,2019.01.14,2019.01.14,Amazon,73
19777,2019.01.14,2019.01.14,Others,51514
20049,2019.01.14,2019.01.14,Corda,51514
20050,2019.01.14,2019.01.14,Estina,51514
20051,2019.01.14,2019.01.14,Tingo,51514
74511,2019.01.14,2019.01.14,Iris,51776
74512,2019.01.14,2019.01.14,Izis,51776
74513,2019.01.14,2019.01.14,Others,51776
16567,2019.01.14,2019.01.14,WARTBURG,16336
20554,2019.01.14,2019.01.14,311,16336
20557,2019.01.14,2019.01.14,353,16336
20555,2019.01.14,2019.01.14,312,16336
20562,2019.01.14,2019.01.14,Barkas,16336
20617,2019.01.14,2019.01.14,IFA F9,16336
20618,2019.01.14,2019.01.14,Framo,16336
20556,2019.01.14,2019.01.14,313,16336
20558,2019.01.14,2019.01.14,1.3,16336
20559,2019.01.14,2019.01.14,1.6,16336
20619,2019.01.14,2019.01.14,1000,16336
20610,2019.01.14,2019.01.14,Others,16336
19776,2019.01.14,2019.01.14,Others,51513
20895,2019.01.14,2019.01.14,FW400,51513
20896,2019.01.14,2019.01.14,Megabusa,51513
20897,2019.01.14,2019.01.14,Megablade,51513
20898,2019.01.14,2019.01.14,MegaS2000,51513
20899,2019.01.14,2019.01.14,7SE,51513
20900,2019.01.14,2019.01.14,SE,51513
20901,2019.01.14,2019.01.14,SEi,51513
20902,2019.01.14,2019.01.14,Sport,51513
20903,2019.01.14,2019.01.14,Seight,51513
20904,2019.01.14,2019.01.14,SDV,51513
20905,2019.01.14,2019.01.14,Sport Turbo,51513
20906,2019.01.14,2019.01.14,XTR2,51513
20907,2019.01.14,2019.01.14,XTR4,51513
20908,2019.01.14,2019.01.14,XI,51513
18331,2019.01.14,2019.01.14,MF 28,16351
18332,2019.01.14,2019.01.14,MF 3,16351
18333,2019.01.14,2019.01.14,MF 30,16351
19152,2019.01.14,2019.01.14,MF 4,16351
19153,2019.01.14,2019.01.14,MF 5,16351
21051,2019.01.14,2019.01.14,Others,16351
20860,2019.01.14,2019.01.14,Yugo,16408
20861,2019.01.14,2019.01.14,600,16408
20862,2019.01.14,2019.01.14,750,16408
20863,2019.01.14,2019.01.14,850,16408
20864,2019.01.14,2019.01.14,1300,16408
20865,2019.01.14,2019.01.14,125 PZ,16408
20866,2019.01.14,2019.01.14,101,16408
20867,2019.01.14,2019.01.14,128,16408
20868,2019.01.14,2019.01.14,Skala,16408
20869,2019.01.14,2019.01.14,Koral,16408
20870,2019.01.14,2019.01.14,10,16408
20871,2019.01.14,2019.01.14,1100 TF,16408
20872,2019.01.14,2019.01.14,850 AK,16408
20873,2019.01.14,2019.01.14,900 AK,16408
20874,2019.01.14,2019.01.14,Other,16408
19672,2019.01.14,2019.01.14,1102,16394
19673,2019.01.14,2019.01.14,1103,16394
19674,2019.01.14,2019.01.14,1105,16394
19675,2019.01.14,2019.01.14,Chance,16394
19676,2019.01.14,2019.01.14,Sens,16394
75057,2019.01.14,2019.01.14,Lanos,16394
75058,2019.01.14,2019.01.14,Vida,16394
21071,2019.01.14,2019.01.14,Others,16394
75089,2019.01.14,2019.01.14,D2,51798
75090,2019.01.14,2019.01.14,D2S,51798
75091,2019.01.14,2019.01.14,D3,51798
75092,2019.01.14,2019.01.14,Others,51798
16564,2019.01.14,2019.01.14,Others,16328
18644,2019.01.14,2019.01.14,Trax,16328
18691,2019.01.14,2019.01.14,Holden,16328
18777,2019.01.14,2019.01.14,Van Diemen,16328
18669,2019.01.14,2019.01.14,FSO,16328
18722,2019.01.14,2019.01.14,AMC,16328
18595,2019.01.14,2019.01.14,Bitter,16328
18733,2019.01.14,2019.01.14,ARO,16328
18919,2019.01.14,2019.01.14,Effedi Maranello,16328
18630,2019.01.14,2019.01.14,Barkas,16328
18697,2019.01.14,2019.01.14,Bristol,16328
18734,2019.01.14,2019.01.14,Hartge,16328
18745,2019.01.14,2019.01.14,Burton,16328
18875,2019.01.14,2019.01.14,Saleen,16328
19061,2019.01.14,2019.01.14,Canta,16328
19096,2019.01.14,2019.01.14,Italcar,16328
19099,2019.01.14,2019.01.14,Turner,16328
19105,2019.01.14,2019.01.14,Carver,16328
19178,2019.01.14,2019.01.14,Loremo,16328
19271,2019.01.14,2019.01.14,Mosler,16328
19532,2019.01.14,2019.01.14,Hobbycar,16328
19534,2019.01.14,2019.01.14,Reva,16328
19536,2019.01.14,2019.01.14,Think City,16328
19538,2019.01.14,2019.01.14,Mega,16328
19543,2019.01.14,2019.01.14,Scion,16328
19608,2019.01.14,2019.01.14,Grandin Dallas,16328
19661,2019.01.14,2019.01.14,Tiger,16328
19683,2019.01.14,2019.01.14,Excalibur,16328
19752,2019.01.14,2019.01.14,Morris,16328
19782,2019.01.14,2019.01.14,Sam,16328
20102,2019.01.14,2019.01.14,Keinath,16328
20103,2019.01.14,2019.01.14,Ginetta,16328
20104,2019.01.14,2019.01.14,La Forza,16328
20105,2019.01.14,2019.01.14,Marcos,16328
20106,2019.01.14,2019.01.14,Venturi,16328
20107,2019.01.14,2019.01.14,Fun Tech,16328
20108,2019.01.14,2019.01.14,Teener,16328
20109,2019.01.14,2019.01.14,Noble,16328
20110,2019.01.14,2019.01.14,De Lorean,16328
20111,2019.01.14,2019.01.14,Vauxhall,16328
20114,2019.01.14,2019.01.14,Landwind,16328
20117,2019.01.14,2019.01.14,YES!,16328
20118,2019.01.14,2019.01.14,Bertone,16328
20120,2019.01.14,2019.01.14,Continental,16328
20121,2019.01.14,2019.01.14,Asia,16328
20123,2019.01.14,2019.01.14,China Automobile,16328
20124,2019.01.14,2019.01.14,HDPIC,16328
20125,2019.01.14,2019.01.14,Polaris,16328
20126,2019.01.14,2019.01.14,Mercury,16328
20128,2019.01.14,2019.01.14,JDM,16328
20158,2019.01.14,2019.01.14,Tramontana,16328
20173,2019.01.14,2019.01.14,Zoyte,16328
20281,2019.01.14,2019.01.14,Datsun Go,16328
20375,2019.01.14,2019.01.14,can-am,16328
20392,2019.01.14,2019.01.14,Romeo Ferraris,16328
20201,2019.01.14,2019.01.14,Radical,16328
20202,2019.01.14,2019.01.14,Monteverdi,16328
20203,2019.01.14,2019.01.14,Melkus,16328
20205,2019.01.14,2019.01.14,Quadix,16328
20297,2019.01.14,2019.01.14,Iseki,16328
20332,2019.01.14,2019.01.14,Shandong,16328
20142,2019.01.14,2019.01.14,Zenvo,16328
20314,2019.01.14,2019.01.14,IHC,16328
20501,2019.01.14,2019.01.14,Cord,16328
20146,2019.01.14,2019.01.14,Weineck,16328
20238,2019.01.14,2019.01.14,Mia,16328
20382,2019.01.14,2019.01.14,Gumpert,16328
20390,2019.01.14,2019.01.14,Apal,16328
74791,2019.01.14,2019.01.14,Bilenkin Classic Cars,16328
74382,2019.01.14,2019.01.14,British Leyland,16328
74492,2019.01.14,2019.01.14,Indimo,16328
74745,2019.01.14,2019.01.14,Binz,16328
74668,2019.01.14,2019.01.14,VM,16328
74824,2019.01.14,2019.01.14,BM Grupa,16328
